id_venda,produto,quantidade,mes,nome_mes,vendedor,regiao,categoria,preco_unitario,custo_unitario,faturamento,custo_total,lucro,margem_percentual
425,Notebook Gamer,5,10,Outubro,Carlos,Nordeste,Computadores,11999.99,8999.99,59999.95,44999.95,15000.0,25.000020833350696
426,Teclado Mecânico,1,12,Dezembro,Ana,Nordeste,Periféricos,899.99,450.0,899.99,450.0,449.99,49.99944443827153
427,Teclado,4,11,Novembro,Bruno,Centro-Oeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
428,SSD,1,10,Outubro,Luciano,Norte,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
429,Mouse Gamer,5,11,Novembro,Carlos,Sul,Periféricos,449.99,179.99,2249.95,899.95,1349.9999999999998,60.001333362963614
430,Monitor Full HD,2,12,Dezembro,Brendon,Sudeste,Monitores,2799.99,1499.99,5599.98,2999.98,2599.9999999999995,46.42873724549016
431,Monitor Gamer,5,10,Outubro,Carlos,Sudeste,Monitores,4500.0,2850.0,22500.0,14250.0,8250.0,36.666666666666664
432,Webcam,4,9,Setembro,Luciano,Sudeste,Vídeo,349.99,179.99,1399.96,719.96,680.0,48.57281636618189
433,Headset,5,10,Outubro,Luciano,Norte,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
434,Monitor Full HD,4,8,Agosto,Eduardo,Sul,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
435,Monitor Full HD,4,10,Outubro,Bianca,Sudeste,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
436,Fone Bluetooth,4,7,Julho,Fernanda,Sudeste,Áudio,649.99,279.99,2599.96,1119.96,1480.0,56.92395267619502
437,Monitor Full HD,4,4,Abril,Eduardo,Sul,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
438,SSD,4,3,Março,Bruno,Nordeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
439,Fone Bluetooth,2,2,Fevereiro,Fernanda,Sudeste,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
440,Monitor Full HD,1,5,Maio,Carlos,Norte,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
441,Monitor Full HD,3,2,Fevereiro,Carlos,Sul,Monitores,2799.99,1499.99,8399.97,4499.97,3899.999999999999,46.428737245490154
442,Memória RAM,1,9,Setembro,Brendon,Sudeste,Componentes,699.99,299.99,699.99,299.99,400.0,57.14367348104973
443,Mouse Gamer,4,5,Maio,Bianca,Centro-Oeste,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
444,Mouse Gamer,2,11,Novembro,Ana,Sudeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
445,SSD,5,2,Fevereiro,Marcos,Centro-Oeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
446,HD Externo,2,5,Maio,Fernanda,Norte,Armazenamento,749.99,349.99,1499.98,699.98,800.0,53.334044453926055
447,Memória RAM,4,11,Novembro,Ana,Nordeste,Componentes,699.99,299.99,2799.96,1199.96,1600.0,57.14367348104973
448,Webcam,2,9,Setembro,Ana,Nordeste,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
449,Mouse Gamer,2,2,Fevereiro,Carlos,Sudeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
450,Monitor Full HD,4,12,Dezembro,Ana,Norte,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
451,Webcam,2,12,Dezembro,Bruno,Sul,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
452,Teclado Mecânico,3,6,Junho,Bruno,Nordeste,Periféricos,899.99,450.0,2699.9700000000003,1350.0,1349.9700000000003,49.99944443827154
453,Teclado,3,6,Junho,Carlos,Centro-Oeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
454,HD Externo,2,12,Dezembro,Eduardo,Norte,Armazenamento,749.99,349.99,1499.98,699.98,800.0,53.334044453926055
455,Monitor Full HD,5,10,Outubro,Fernanda,Centro-Oeste,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
456,Teclado,4,8,Agosto,Bianca,Sudeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
457,Notebook,3,11,Novembro,Carlos,Norte,Computadores,7500.0,4795.0,22500.0,14385.0,8115.0,36.06666666666667
458,Teclado,5,5,Maio,Eduardo,Sul,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
459,Notebook Gamer,2,7,Julho,Bianca,Norte,Computadores,11999.99,8999.99,23999.98,17999.98,6000.0,25.000020833350696
460,Monitor Full HD,5,5,Maio,Brendon,Nordeste,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
461,Monitor Full HD,1,11,Novembro,Carlos,Sudeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
462,Headset,3,9,Setembro,Eduardo,Sudeste,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
463,Webcam,2,10,Outubro,Ana,Sul,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
464,Headset,4,5,Maio,Carlos,Nordeste,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
465,Placa de Vídeo,2,5,Maio,Fernanda,Sudeste,Componentes,4500.0,2000.0,9000.0,4000.0,5000.0,55.55555555555556
466,Mouse Gamer,4,8,Agosto,Fernanda,Sul,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
467,Mouse,2,11,Novembro,Ana,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
468,SSD,5,8,Agosto,Bianca,Nordeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
469,Mouse,5,1,Janeiro,Brendon,Sul,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
470,Placa de Vídeo,5,11,Novembro,Luciano,Sudeste,Componentes,4500.0,2000.0,22500.0,10000.0,12500.0,55.55555555555556
471,Notebook,1,2,Fevereiro,Bianca,Sudeste,Computadores,7500.0,4795.0,7500.0,4795.0,2705.0,36.06666666666667
472,Placa de Vídeo,4,12,Dezembro,Luciano,Sudeste,Componentes,4500.0,2000.0,18000.0,8000.0,10000.0,55.55555555555556
473,Notebook,5,1,Janeiro,Bianca,Sul,Computadores,7500.0,4795.0,37500.0,23975.0,13525.0,36.06666666666667
474,HD Externo,1,10,Outubro,Luciano,Sudeste,Armazenamento,749.99,349.99,749.99,349.99,400.0,53.334044453926055
475,Teclado Mecânico,4,2,Fevereiro,Ana,Sudeste,Periféricos,899.99,450.0,3599.96,1800.0,1799.96,49.99944443827153
476,Memória RAM,2,12,Dezembro,Eduardo,Norte,Componentes,699.99,299.99,1399.98,599.98,800.0,57.14367348104973
477,Monitor Full HD,1,8,Agosto,Brendon,Centro-Oeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
478,Teclado Mecânico,3,3,Março,Eduardo,Sul,Periféricos,899.99,450.0,2699.9700000000003,1350.0,1349.9700000000003,49.99944443827154
479,Placa de Vídeo,1,6,Junho,Bianca,Norte,Componentes,4500.0,2000.0,4500.0,2000.0,2500.0,55.55555555555556
480,Teclado Mecânico,1,4,Abril,Eduardo,Sudeste,Periféricos,899.99,450.0,899.99,450.0,449.99,49.99944443827153
481,Headset,4,4,Abril,Juliana,Sul,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
482,Fone Bluetooth,2,12,Dezembro,Bianca,Sul,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
483,Teclado,3,7,Julho,Brendon,Sul,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
484,Headset,5,11,Novembro,Carlos,Sudeste,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
485,Headset,5,10,Outubro,Bianca,Sul,Áudio,799.99,349.99,3999.95,1749.95,2250.0,56.25070313378917
486,HD Externo,1,10,Outubro,Bruno,Sudeste,Armazenamento,749.99,349.99,749.99,349.99,400.0,53.334044453926055
487,Notebook,4,3,Março,Brendon,Nordeste,Computadores,7500.0,4795.0,30000.0,19180.0,10820.0,36.06666666666667
488,Mouse,4,5,Maio,Bianca,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
489,Placa de Vídeo,5,11,Novembro,Brendon,Sudeste,Componentes,4500.0,2000.0,22500.0,10000.0,12500.0,55.55555555555556
490,HD Externo,3,12,Dezembro,Brendon,Sudeste,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
491,Teclado,2,5,Maio,Eduardo,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
492,Headset,3,5,Maio,Luciano,Sul,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
493,Mouse,2,8,Agosto,Bianca,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
494,Mouse,5,12,Dezembro,Ana,Centro-Oeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
495,Teclado,2,5,Maio,Ana,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
496,Mouse Gamer,4,7,Julho,Bruno,Sudeste,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
497,Headset,1,12,Dezembro,Fernanda,Nordeste,Áudio,799.99,349.99,799.99,349.99,450.0,56.25070313378917
498,Monitor Full HD,1,1,Janeiro,Luciano,Sudeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
499,Placa de Vídeo,5,1,Janeiro,Eduardo,Sul,Componentes,4500.0,2000.0,22500.0,10000.0,12500.0,55.55555555555556
500,Memória RAM,4,9,Setembro,Carlos,Nordeste,Componentes,699.99,299.99,2799.96,1199.96,1600.0,57.14367348104973
501,Fone Bluetooth,3,12,Dezembro,Luciano,Sudeste,Áudio,649.99,279.99,1949.97,839.97,1110.0,56.92395267619502
502,Teclado Mecânico,4,5,Maio,Ana,Sudeste,Periféricos,899.99,450.0,3599.96,1800.0,1799.96,49.99944443827153
503,Mouse Gamer,1,8,Agosto,Carlos,Sudeste,Periféricos,449.99,179.99,449.99,179.99,270.0,60.001333362963614
504,SSD,1,7,Julho,Brendon,Sudeste,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
505,Fone Bluetooth,4,8,Agosto,Ana,Sudeste,Áudio,649.99,279.99,2599.96,1119.96,1480.0,56.92395267619502
506,Mouse,4,10,Outubro,Bruno,Sudeste,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
507,HD Externo,1,8,Agosto,Ana,Sudeste,Armazenamento,749.99,349.99,749.99,349.99,400.0,53.334044453926055
508,SSD,3,7,Julho,Ana,Sul,Armazenamento,599.99,199.99,1799.97,599.97,1200.0,66.6677777962966
509,HD Externo,5,8,Agosto,Luciano,Nordeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
510,Fone Bluetooth,5,9,Setembro,Ana,Sul,Áudio,649.99,279.99,3249.95,1399.95,1849.9999999999998,56.923952676195015
511,Headset,4,8,Agosto,Eduardo,Sudeste,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
512,Teclado,5,11,Novembro,Bianca,Sudeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
513,HD Externo,1,2,Fevereiro,Fernanda,Centro-Oeste,Armazenamento,749.99,349.99,749.99,349.99,400.0,53.334044453926055
514,SSD,1,11,Novembro,Bianca,Sul,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
515,Notebook,4,11,Novembro,Luciano,Centro-Oeste,Computadores,7500.0,4795.0,30000.0,19180.0,10820.0,36.06666666666667
516,Notebook,4,5,Maio,Luciano,Sudeste,Computadores,7500.0,4795.0,30000.0,19180.0,10820.0,36.06666666666667
517,Mouse Gamer,4,8,Agosto,Bianca,Sul,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
518,SSD,3,7,Julho,Bruno,Sul,Armazenamento,599.99,199.99,1799.97,599.97,1200.0,66.6677777962966
519,Memória RAM,5,4,Abril,Bianca,Sudeste,Componentes,699.99,299.99,3499.95,1499.95,1999.9999999999998,57.14367348104973
520,Mouse,4,7,Julho,Ana,Sul,Periféricos,249.99,79.99,999.96,319.96,680.0,68.00272010880435
521,Headset,2,2,Fevereiro,Luciano,Sul,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
522,Teclado,2,5,Maio,Ana,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
523,Placa de Vídeo,1,11,Novembro,Brendon,Sudeste,Componentes,4500.0,2000.0,4500.0,2000.0,2500.0,55.55555555555556
524,SSD,5,5,Maio,Juliana,Nordeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
525,SSD,4,11,Novembro,Brendon,Centro-Oeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
526,Teclado,2,8,Agosto,Carlos,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
527,Teclado,5,12,Dezembro,Carlos,Sudeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
528,Mouse,1,9,Setembro,Ana,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
529,Notebook Gamer,3,1,Janeiro,Carlos,Nordeste,Computadores,11999.99,8999.99,35999.97,26999.97,9000.0,25.000020833350696
530,SSD,5,10,Outubro,Bianca,Sudeste,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
531,SSD,5,2,Fevereiro,Carlos,Norte,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
532,Memória RAM,3,7,Julho,Eduardo,Sudeste,Componentes,699.99,299.99,2099.9700000000003,899.97,1200.0000000000002,57.14367348104973
533,Memória RAM,5,12,Dezembro,Bianca,Sudeste,Componentes,699.99,299.99,3499.95,1499.95,1999.9999999999998,57.14367348104973
534,Teclado Mecânico,1,4,Abril,Carlos,Sul,Periféricos,899.99,450.0,899.99,450.0,449.99,49.99944443827153
535,Webcam,1,7,Julho,Marcos,Nordeste,Vídeo,349.99,179.99,349.99,179.99,170.0,48.57281636618189
536,HD Externo,3,11,Novembro,Ana,Sul,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
537,SSD,4,12,Dezembro,Ana,Sudeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
538,Mouse,2,10,Outubro,Ana,Norte,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
539,Teclado,4,5,Maio,Fernanda,Sudeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
540,Monitor Gamer,5,10,Outubro,Luciano,Centro-Oeste,Monitores,4500.0,2850.0,22500.0,14250.0,8250.0,36.666666666666664
541,Placa de Vídeo,2,6,Junho,Fernanda,Sudeste,Componentes,4500.0,2000.0,9000.0,4000.0,5000.0,55.55555555555556
542,Headset,3,10,Outubro,Fernanda,Nordeste,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
543,Mouse,3,12,Dezembro,Carlos,Sul,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
544,Fone Bluetooth,2,11,Novembro,Brendon,Sudeste,Áudio,649.99,279.99,1299.98,559.98,740.0,56.92395267619502
545,Headset,1,11,Novembro,Eduardo,Centro-Oeste,Áudio,799.99,349.99,799.99,349.99,450.0,56.25070313378917
546,Mouse Gamer,2,1,Janeiro,Ana,Sudeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
547,Monitor Full HD,5,10,Outubro,Ana,Sudeste,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
548,Fone Bluetooth,1,11,Novembro,Brendon,Sul,Áudio,649.99,279.99,649.99,279.99,370.0,56.92395267619502
549,Teclado Mecânico,3,2,Fevereiro,Carlos,Sudeste,Periféricos,899.99,450.0,2699.9700000000003,1350.0,1349.9700000000003,49.99944443827154
550,Webcam,2,12,Dezembro,Brendon,Sul,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
551,Teclado Mecânico,4,5,Maio,Carlos,Sudeste,Periféricos,899.99,450.0,3599.96,1800.0,1799.96,49.99944443827153
552,SSD,4,10,Outubro,Carlos,Sudeste,Armazenamento,599.99,199.99,2399.96,799.96,1600.0,66.6677777962966
553,Teclado Mecânico,5,11,Novembro,Ana,Sudeste,Periféricos,899.99,450.0,4499.95,2250.0,2249.95,49.99944443827153
554,Teclado Mecânico,4,10,Outubro,Bruno,Sudeste,Periféricos,899.99,450.0,3599.96,1800.0,1799.96,49.99944443827153
555,SSD,2,3,Março,Juliana,Sul,Armazenamento,599.99,199.99,1199.98,399.98,800.0,66.6677777962966
556,Teclado,2,9,Setembro,Luciano,Nordeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
557,Monitor Gamer,4,9,Setembro,Eduardo,Centro-Oeste,Monitores,4500.0,2850.0,18000.0,11400.0,6600.0,36.666666666666664
558,Notebook,2,12,Dezembro,Bianca,Centro-Oeste,Computadores,7500.0,4795.0,15000.0,9590.0,5410.0,36.06666666666667
559,Webcam,5,7,Julho,Fernanda,Sudeste,Vídeo,349.99,179.99,1749.95,899.95,850.0,48.57281636618189
560,Headset,1,6,Junho,Eduardo,Sudeste,Áudio,799.99,349.99,799.99,349.99,450.0,56.25070313378917
561,Fone Bluetooth,5,11,Novembro,Carlos,Sudeste,Áudio,649.99,279.99,3249.95,1399.95,1849.9999999999998,56.923952676195015
562,Mouse,5,7,Julho,Carlos,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
563,Monitor Gamer,2,10,Outubro,Brendon,Sul,Monitores,4500.0,2850.0,9000.0,5700.0,3300.0,36.666666666666664
564,Notebook,1,10,Outubro,Carlos,Sudeste,Computadores,7500.0,4795.0,7500.0,4795.0,2705.0,36.06666666666667
565,Mouse Gamer,2,12,Dezembro,Fernanda,Sudeste,Periféricos,449.99,179.99,899.98,359.98,540.0,60.001333362963614
566,Headset,3,9,Setembro,Ana,Norte,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
567,Teclado,2,8,Agosto,Fernanda,Sul,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
568,Teclado,2,3,Março,Bianca,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
569,HD Externo,2,3,Março,Bianca,Sudeste,Armazenamento,749.99,349.99,1499.98,699.98,800.0,53.334044453926055
570,Mouse Gamer,1,4,Abril,Brendon,Sudeste,Periféricos,449.99,179.99,449.99,179.99,270.0,60.001333362963614
571,Teclado Mecânico,2,4,Abril,Eduardo,Centro-Oeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
572,Webcam,1,10,Outubro,Fernanda,Sudeste,Vídeo,349.99,179.99,349.99,179.99,170.0,48.57281636618189
573,Teclado,4,11,Novembro,Fernanda,Sudeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
574,Headset,3,8,Agosto,Ana,Sudeste,Áudio,799.99,349.99,2399.9700000000003,1049.97,1350.0000000000002,56.25070313378917
575,SSD,1,11,Novembro,Luciano,Sul,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
576,HD Externo,4,12,Dezembro,Luciano,Sudeste,Armazenamento,749.99,349.99,2999.96,1399.96,1600.0,53.334044453926055
577,Monitor Gamer,1,11,Novembro,Bianca,Nordeste,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
578,HD Externo,1,10,Outubro,Luciano,Nordeste,Armazenamento,749.99,349.99,749.99,349.99,400.0,53.334044453926055
579,Teclado,3,8,Agosto,Fernanda,Nordeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
580,Mouse,5,7,Julho,Fernanda,Sudeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
581,Teclado,5,2,Fevereiro,Marcos,Centro-Oeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
582,Memória RAM,1,7,Julho,Eduardo,Sul,Componentes,699.99,299.99,699.99,299.99,400.0,57.14367348104973
583,Teclado,2,12,Dezembro,Bruno,Sudeste,Periféricos,499.99,299.99,999.98,599.98,400.0,40.00080001600032
584,Mouse Gamer,4,11,Novembro,Fernanda,Sul,Periféricos,449.99,179.99,1799.96,719.96,1080.0,60.001333362963614
585,Headset,2,4,Abril,Eduardo,Sudeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
586,Mouse,2,8,Agosto,Luciano,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
587,Monitor Full HD,1,11,Novembro,Bruno,Nordeste,Monitores,2799.99,1499.99,2799.99,1499.99,1299.9999999999998,46.42873724549016
588,Monitor Gamer,1,2,Fevereiro,Brendon,Sudeste,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
589,Monitor Gamer,1,7,Julho,Eduardo,Sul,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
590,Mouse,1,11,Novembro,Ana,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
591,Monitor Gamer,5,7,Julho,Eduardo,Centro-Oeste,Monitores,4500.0,2850.0,22500.0,14250.0,8250.0,36.666666666666664
592,Headset,1,2,Fevereiro,Eduardo,Norte,Áudio,799.99,349.99,799.99,349.99,450.0,56.25070313378917
593,Mouse,5,9,Setembro,Luciano,Centro-Oeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
594,Mouse Gamer,5,11,Novembro,Bianca,Sudeste,Periféricos,449.99,179.99,2249.95,899.95,1349.9999999999998,60.001333362963614
595,HD Externo,1,9,Setembro,Eduardo,Sudeste,Armazenamento,749.99,349.99,749.99,349.99,400.0,53.334044453926055
596,Teclado,3,5,Maio,Eduardo,Sul,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
597,Fone Bluetooth,4,7,Julho,Eduardo,Sudeste,Áudio,649.99,279.99,2599.96,1119.96,1480.0,56.92395267619502
598,Mouse,2,7,Julho,Ana,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
599,Mouse,5,9,Setembro,Ana,Sul,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
600,Notebook,4,11,Novembro,Luciano,Sul,Computadores,7500.0,4795.0,30000.0,19180.0,10820.0,36.06666666666667
601,Mouse,3,3,Março,Bruno,Norte,Periféricos,249.99,79.99,749.97,239.96999999999997,510.00000000000006,68.00272010880435
602,Mouse,2,12,Dezembro,Carlos,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
603,Mouse,2,1,Janeiro,Bianca,Sudeste,Periféricos,249.99,79.99,499.98,159.98,340.0,68.00272010880435
604,Monitor Full HD,5,7,Julho,Eduardo,Sudeste,Monitores,2799.99,1499.99,13999.949999999999,7499.95,6499.999999999999,46.42873724549016
605,Monitor Gamer,1,1,Janeiro,Marcos,Centro-Oeste,Monitores,4500.0,2850.0,4500.0,2850.0,1650.0,36.666666666666664
606,Teclado,3,7,Julho,Bianca,Nordeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
607,Mouse,5,8,Agosto,Eduardo,Nordeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
608,Mouse Gamer,3,8,Agosto,Luciano,Centro-Oeste,Periféricos,449.99,179.99,1349.97,539.97,810.0,60.001333362963614
609,Teclado,1,4,Abril,Ana,Sul,Periféricos,499.99,299.99,499.99,299.99,200.0,40.00080001600032
610,Fone Bluetooth,1,10,Outubro,Luciano,Sul,Áudio,649.99,279.99,649.99,279.99,370.0,56.92395267619502
611,Notebook,5,2,Fevereiro,Brendon,Sudeste,Computadores,7500.0,4795.0,37500.0,23975.0,13525.0,36.06666666666667
612,SSD,1,11,Novembro,Luciano,Sul,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
613,Headset,4,12,Dezembro,Brendon,Sul,Áudio,799.99,349.99,3199.96,1399.96,1800.0,56.25070313378917
614,Monitor Full HD,2,6,Junho,Ana,Sul,Monitores,2799.99,1499.99,5599.98,2999.98,2599.9999999999995,46.42873724549016
615,SSD,5,8,Agosto,Eduardo,Norte,Armazenamento,599.99,199.99,2999.95,999.95,1999.9999999999998,66.6677777962966
616,HD Externo,3,7,Julho,Eduardo,Norte,Armazenamento,749.99,349.99,2249.9700000000003,1049.97,1200.0000000000002,53.334044453926055
617,Notebook Gamer,4,1,Janeiro,Brendon,Nordeste,Computadores,11999.99,8999.99,47999.96,35999.96,12000.0,25.000020833350696
618,Mouse,5,7,Julho,Bianca,Nordeste,Periféricos,249.99,79.99,1249.95,399.95,850.0,68.00272010880435
619,SSD,1,11,Novembro,Eduardo,Nordeste,Armazenamento,599.99,199.99,599.99,199.99,400.0,66.6677777962966
620,Webcam,1,9,Setembro,Bianca,Sudeste,Vídeo,349.99,179.99,349.99,179.99,170.0,48.57281636618189
621,Mouse,1,3,Março,Bianca,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
622,Mouse,1,11,Novembro,Eduardo,Nordeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
623,Mouse Gamer,3,8,Agosto,Brendon,Nordeste,Periféricos,449.99,179.99,1349.97,539.97,810.0,60.001333362963614
624,Teclado,4,11,Novembro,Ana,Sudeste,Periféricos,499.99,299.99,1999.96,1199.96,800.0,40.00080001600032
625,Headset,2,9,Setembro,Luciano,Centro-Oeste,Áudio,799.99,349.99,1599.98,699.98,900.0,56.25070313378917
626,Mouse Gamer,3,9,Setembro,Fernanda,Sudeste,Periféricos,449.99,179.99,1349.97,539.97,810.0,60.001333362963614
627,Teclado,3,3,Março,Carlos,Sudeste,Periféricos,499.99,299.99,1499.97,899.97,600.0,40.00080001600032
628,Webcam,2,4,Abril,Carlos,Nordeste,Vídeo,349.99,179.99,699.98,359.98,340.0,48.57281636618189
629,Notebook,2,12,Dezembro,Bianca,Sudeste,Computadores,7500.0,4795.0,15000.0,9590.0,5410.0,36.06666666666667
630,Mouse,1,5,Maio,Bianca,Sudeste,Periféricos,249.99,79.99,249.99,79.99,170.0,68.00272010880435
631,Fone Bluetooth,3,12,Dezembro,Bianca,Sudeste,Áudio,649.99,279.99,1949.97,839.97,1110.0,56.92395267619502
632,HD Externo,5,8,Agosto,Carlos,Nordeste,Armazenamento,749.99,349.99,3749.95,1749.95,1999.9999999999998,53.33404445392604
633,Teclado Mecânico,2,3,Março,Ana,Sudeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
634,Teclado Mecânico,2,3,Março,Ana,Nordeste,Periféricos,899.99,450.0,1799.98,900.0,899.98,49.99944443827153
635,Monitor Full HD,4,4,Abril,Carlos,Sul,Monitores,2799.99,1499.99,11199.96,5999.96,5199.999999999999,46.42873724549016
636,Teclado,5,12,Dezembro,Ana,Sudeste,Periféricos,499.99,299.99,2499.95,1499.95,999.9999999999998,40.00080001600031
